,model_name,step,dte,train_rmse,test_rmse,hyper,hyperidx,train_smape,test_smape,train_mase,test_mase
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.753868671344225,8.318615492285726,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,5,30.31868425880626,10.311870374177632,0.33443233,0.09714805
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.279932586467442,7.346915094614249,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,5,29.522774991846052,8.242098624246163,0.35050726,0.078481115
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,36.41104112787253,30.915216485600784,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,6,46.42383194716243,50.20944695723684,0.36541986,0.4002375
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.553667106144758,3.842803962712306,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,6,31.643957925636006,3.931566740337171,0.40203902,0.04023825
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.574222031560048,14.551947834946896,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,6,31.572580316373124,18.013001559073462,0.33191845,0.15912236
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.61359497568681,9.94846070617778,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,7,30.1480450913242,12.700122498629385,0.33383814,0.118277125
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.795952922467325,8.196508213087268,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,7,30.258291544357466,10.13744260553728,0.33151603,0.095594056
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.474148430374424,9.1865503767577,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,7,29.927924209067186,11.184191252055921,0.34315756,0.10457598
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.662783067860442,4.6104337866330685,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,8,31.63836737606001,4.465613114206414,0.40475398,0.04651037
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,27.679481326849995,11.359014996014729,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,8,33.57892000978473,13.30643396210252,0.46269807,0.14408481
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.504128995778185,18.405043764857723,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,8,33.885620515329414,23.126878169544955,0.33662415,0.19502874
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.59560862919266,8.356472188753234,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,9,30.223191352739725,10.350869697436952,0.33748978,0.09750422
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.226275292557485,11.774724392591292,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,9,30.323444125081537,15.66587428042763,0.32066542,0.1442332
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.98614483494521,8.674402257020455,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,9,30.61418328033268,10.035304019325658,0.34943467,0.094132744
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.20932144456317,6.209494599494579,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,10,32.00923944063927,6.135843912760416,0.41686535,0.06487493
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.992723550440637,5.22096854012244,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,10,32.00484650195695,5.095432214569627,0.41182932,0.053507682
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,26.474695179799166,15.972337651964391,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,10,32.550531535388124,20.404221919544955,0.32750198,0.17929494
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.35004607084643,13.552743241323299,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,11,30.30403518427919,18.400174324972586,0.3183904,0.167179
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.1534932328962,9.838126959204669,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,11,30.407241214122635,12.600843998423793,0.32526264,0.11749711
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.485947919323287,11.323174430114758,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,11,30.587993823385517,14.094127989651863,0.32569778,0.12927677
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,27.622615935729414,9.112434828620689,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,12,33.29973397749511,9.474584746779056,0.45583707,0.101607
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,27.498927979815186,9.406720830850185,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,12,33.327472684279186,10.856776187294408,0.4594484,0.116318315
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.03163723530437,17.12041150177864,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,12,32.90927715264188,21.178400407757675,0.33201522,0.18230942
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.66996434120809,6.8775019861382765,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,13,30.601570144324853,8.109360544305098,0.36111784,0.07777035
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,25.231916240507157,13.043160609924616,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,13,30.674127527723417,17.71934964364035,0.30919418,0.16175567
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.222477031771287,10.651440203360375,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,13,30.282582660632745,13.153788248697916,0.32493746,0.121371746
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,36.524905552046775,29.51867808620554,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,14,46.678444023157205,47.423219915021924,0.36696976,0.38185987
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.662067378341806,4.866301576863821,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,14,30.852658186562294,5.737928959361294,0.3720243,0.055936962
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.256239430461147,17.68481942612832,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,14,33.498341181506845,22.04478267201206,0.34960133,0.19197626
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.67886009771889,8.506737675305667,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,15,30.499459801043702,9.912258215117872,0.35757995,0.09297096
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.312000416621675,9.367968554540903,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,15,30.434021832191778,11.866409034059759,0.32293892,0.11098578
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.467728516753066,13.088859282026355,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,15,30.72527570531637,15.7302031935307,0.33861443,0.14190921
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.123654026572137,6.903520277664222,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,16,31.01985485975212,7.369571618866502,0.3739022,0.0749654
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.662384648754763,6.0610230209953135,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,16,30.733238543705152,7.2651420727110745,0.35782182,0.06970944
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.036112833281074,14.472951983314534,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,16,30.92158706376386,18.61839107044956,0.3224499,0.1668575
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.96870416390663,9.966431159699804,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,17,30.140999571917806,12.511852599026863,0.32541895,0.11632619
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.48159913734316,9.352475790172447,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,17,30.040545499021526,11.77283143160636,0.33395886,0.110087074
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.7703810496276,9.218344055548418,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,17,31.329913772015654,10.192644085800438,0.3751037,0.09743186
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,29.30992417720383,14.174914184525841,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,18,34.11818126223092,15.279353626987389,0.48285934,0.16854793
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.680379956255866,13.565640837355417,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,18,30.474167278212654,18.567179361979164,0.31482565,0.16888902
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.82631930776477,15.208838774063874,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,18,31.048895649869536,20.087550113075658,0.3282702,0.17872165
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.694054172407895,7.767448472170399,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,19,30.51719208659491,9.04669189453125,0.35495993,0.08537411
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.930878602416456,8.918179202510226,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,19,30.37843739807567,11.180054781729714,0.33026907,0.104875825
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.98874527569843,7.172912389654442,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,19,30.575286407371166,7.3841911449766995,0.36323282,0.072083324
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,27.04554467590561,16.029754628417294,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,20,32.44563356164383,21.18140076754386,0.31225276,0.1871375
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.373670897206914,10.752965828499908,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,20,30.06969585779517,13.971870288514253,0.33922625,0.12946698
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.784782536939172,15.102238955200018,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,20,34.06750448467058,18.032991108141445,0.3434679,0.16092692
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.55731872741463,9.468266540875499,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,21,30.19362055609915,11.941071092036731,0.33983323,0.11156925
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.723673474094788,7.988552247466249,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,21,30.323619944553162,9.852165356016995,0.3359005,0.09304256
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.770415516111488,10.738095811649114,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,21,30.003720238095237,13.3494873046875,0.33038107,0.12324495
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.892792559763976,12.27391178567212,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,22,31.40502181180691,15.610125625342652,0.3127441,0.14234567
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.644994277743677,9.002177504865228,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,22,30.331340712654924,11.29387571100603,0.33883414,0.1058802
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,26.87763886027054,17.964086521195995,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,22,33.085343790769734,22.06908323053728,0.34293106,0.18879955
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,26.406439533343473,8.082589131603344,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,23,32.44740959311807,9.048301295230262,0.44001952,0.09632263
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.59854052176229,12.377938586350352,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,23,30.54997349967384,16.686859666255483,0.3182723,0.15304385
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.085857209463537,13.561681485417436,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,23,30.898238747553815,17.607555724026863,0.31748435,0.15910546
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.721908499762275,4.760204997737324,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,24,30.730410143509456,5.178395053796601,0.36959183,0.051646315
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.18022894183774,3.747090546148459,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,24,31.433234466731896,4.182243748715049,0.3899331,0.041999612
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,29.003373574653992,23.766211829129002,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,24,35.87519110812133,29.94604920504386,0.39757636,0.24659012
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.17862856122246,12.01334338606549,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,25,30.268743884540115,15.953841359991776,0.3213936,0.1465522
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.561869240977174,8.904495441208335,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,25,30.059001447325503,11.112505996436402,0.33329952,0.1042403
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.754336312604984,10.772822085169278,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,25,30.302516511741683,13.33550382915296,0.33853403,0.12308643
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.544670340967695,5.238016165925052,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,26,30.481095584637963,5.908388907449287,0.35812658,0.05757237
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.483961188270783,3.7998420833099447,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,26,31.882781922700584,3.893057304516173,0.39640886,0.039847024
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.038327448544283,10.428926338681116,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,26,30.669347276581863,11.063268828810306,0.35538772,0.10107856
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.673416822725443,9.393588748849906,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,27,30.29097103310502,11.615755850808661,0.33881596,0.10843665
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.68982920606436,8.961923799387895,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,27,30.16543338225701,11.222521330180921,0.33129537,0.105238326
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.994830528466828,10.325049330475753,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,27,30.498542482061318,13.304776375753837,0.33689922,0.12346234
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.196528555924747,7.19075721244502,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,28,31.76630789302022,7.424480237458881,0.41278198,0.078475736
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.631262862417156,8.135547540827384,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,28,30.441311969993475,10.054680004454495,0.34467906,0.094854586
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.881750138550814,11.11839595614832,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,28,31.924224355838223,12.878311960320723,0.366086,0.12198443
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.05788561681102,10.624228774859231,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,29,30.331865622961512,13.507318864788925,0.32683638,0.12502362
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.99522903694573,11.78972776038796,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,29,30.61506747390737,15.693249083401863,0.31269327,0.14447291
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.42185500638977,8.982400853082055,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,29,30.91929886252446,10.569247061746161,0.34110665,0.099071495
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,61.64529053953047,59.518804063164566,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,30,129.36786529680364,128.04708059210526,0.7775601,0.7794772
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.377064006885707,7.9355262044402215,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,30,30.329827136333982,9.77826356051261,0.35247535,0.09238334
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.947706538346115,10.741413324375808,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,30,31.389824893998693,11.941638611910635,0.3678091,0.11290851
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.73349164131315,7.976754988571799,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,31,30.52347826973255,9.406509131716009,0.3493074,0.08861677
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.872695892817138,12.392372344873454,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,31,30.653370637638616,16.709429824561404,0.31509912,0.1532355
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.209724880894324,10.171670609865691,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,31,30.485483427103716,12.60617547286184,0.32914114,0.11683368
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.750592354866253,9.798566705639313,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,32,30.559246065720806,11.942168654057017,0.34933066,0.11113263
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,25.175396682962738,4.803864099922826,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,32,32.583432709556426,4.627400716145833,0.40874976,0.048421357
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,26.396234000962973,12.242117700822078,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,32,32.40096522341813,13.193384003220942,0.3814531,0.1291856
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.622124390964238,9.204006185265111,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,33,30.326644549086755,11.451828270627741,0.3419764,0.10708156
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.298403653318584,9.504342943625248,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,33,29.86780159409654,11.96074796977796,0.33572575,0.11170747
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.25364925022882,12.789682903400351,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,33,30.37166707436399,16.418308191132127,0.3257381,0.14909722
